source_type,source_file,source_sheet,source_lot,external_county,external_subcounty,external_settlement,external_contract,effective_contract,external_financier,external_cluster,matched_settlement_id,matched_settlement_name,matched_settlement_code,settlement_match_method,settlement_match_score,matched_county_id,matched_subcounty_id,matched_project_id,matched_project_title,matched_project_code,project_match_method,project_match_score,project_location_id,comp11_titles_expected,comp11_population,comp11_lot,comp11_cluster,roads_km_planned,roads_km_achieved,drainage_km_planned,drainage_km_achieved,water_pipeline_km_planned,water_pipeline_km_achieved,water_connections_planned,water_connections_achieved,ablution_blocks_planned,ablution_blocks_achieved,highmast_lights_planned,highmast_lights_achieved,streetlights_planned,streetlights_achieved,vending_platforms_planned,vending_platforms_achieved,sewer_connections_planned,sewer_connections_achieved,water_kiosks_planned,water_kiosks_achieved,footpaths_km_planned,footpaths_km_achieved,roads_km_indicator_name,roads_km_category_title,roads_km_activity_code,drainage_km_indicator_name,drainage_km_category_title,drainage_km_activity_code,water_pipeline_km_indicator_name,water_pipeline_km_category_title,water_pipeline_km_activity_code,water_connections_indicator_name,water_connections_category_title,water_connections_activity_code,ablution_blocks_indicator_name,ablution_blocks_category_title,ablution_blocks_activity_code,highmast_lights_indicator_name,highmast_lights_category_title,highmast_lights_activity_code,streetlights_indicator_name,streetlights_category_title,streetlights_activity_code,vending_platforms_indicator_name,vending_platforms_category_title,vending_platforms_activity_code,sewer_connections_indicator_name,sewer_connections_category_title,sewer_connections_activity_code,water_kiosks_indicator_name,water_kiosks_category_title,water_kiosks_activity_code,footpaths_km_indicator_name,footpaths_km_category_title,footpaths_km_activity_code,keep,match_notes
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Homa Bay,,Makongeni,Phase 2 Lot 1 RFB,Phase 2 Lot 1 RFB,IDA,CLUSTER 3,1714,Makongeni ,71So8vJt6,exact,100,43,,155,"Survey and Planning In Selected Informal Setlements In West Pokot, Trans nzoia, Bungoma, Homa Bay County Cluster 3 Phase I Lot 5",MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,37,,,,,,2.218,0,3.96,0,0,0,0,0,0,0,1,0,80,0,0,0,0,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Homa Bay,,Shauri Yako,Phase 2 Lot 1 RFB,Phase 2 Lot 1 RFB,IDA,CLUSTER 3,130,Shauri Yako,sett580,exact,100,43,,155,"Survey and Planning In Selected Informal Setlements In West Pokot, Trans nzoia, Bungoma, Homa Bay County Cluster 3 Phase I Lot 5",MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,37,,,,,,1.502,1.502,1.502,1.502,0,0,0,0,0,0,3,0,56,0,0,0,0,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Homa Bay,,Sofia,Phase 2 Lot 1 RFB,Phase 2 Lot 1 RFB,IDA,CLUSTER 3,131,Sofia,sett579,exact,100,43,,155,"Survey and Planning In Selected Informal Setlements In West Pokot, Trans nzoia, Bungoma, Homa Bay County Cluster 3 Phase I Lot 5",MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,37,,,,,,1.84,1.5,3.36,0,0,0,0,0,0,0,1,0,73,0,0,0,0,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Homa Bay,,Rusinga,Phase 2 Lot 1 RFB,Phase 2 Lot 1 RFB,IDA,CLUSTER 3,124,Litare Rusinga settlement,sett114,fuzzy,108,43,,155,"Survey and Planning In Selected Informal Setlements In West Pokot, Trans nzoia, Bungoma, Homa Bay County Cluster 3 Phase I Lot 5",MLHUD/KISIP/CS/TBD,settlement_project_location,130,552,,,,,1.915,1.915,3.052,0,0,0,0,0,0,0,1,0,75,0,0,0,0,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Homa Bay,,Nyandiwa,Phase 2 Lot 1 RFB,Phase 2 Lot 1 RFB,IDA,CLUSTER 3,517,Nyandiwa ,sett588,exact,100,43,,155,"Survey and Planning In Selected Informal Setlements In West Pokot, Trans nzoia, Bungoma, Homa Bay County Cluster 3 Phase I Lot 5",MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,37,,,,,,2.485,2.485,4.97,0,0,0,0,0,1,0,0,0,90,0,1,1,0,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Homa Bay,,1000 Street,Phase 2 Lot 2 RFB,Phase 2 Lot 2 RFB,AFD,CLUSTER 3,648,A Thousand street ,sett742,fuzzy,79,43,,155,"Survey and Planning In Selected Informal Setlements In West Pokot, Trans nzoia, Bungoma, Homa Bay County Cluster 3 Phase I Lot 5",MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,37,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,58,0,0,0,2.093,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Homa Bay,,Makongeni,Phase 2 Lot 2 RFB,Phase 2 Lot 2 RFB,AFD,CLUSTER 3,1714,Makongeni ,71So8vJt6,exact,100,43,,155,"Survey and Planning In Selected Informal Setlements In West Pokot, Trans nzoia, Bungoma, Homa Bay County Cluster 3 Phase I Lot 5",MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,37,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,79,0,0,0,3.96,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Homa Bay,,Shauri Yako,Phase 2 Lot 2 RFB,Phase 2 Lot 2 RFB,AFD,CLUSTER 3,130,Shauri Yako,sett580,exact,100,43,,155,"Survey and Planning In Selected Informal Setlements In West Pokot, Trans nzoia, Bungoma, Homa Bay County Cluster 3 Phase I Lot 5",MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,37,,,,,,0,0,2.006,0,0,0,0,0,2,0,3,0,56,0,1,0,4.63,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Homa Bay,,Sofia,Phase 2 Lot 2 RFB,Phase 2 Lot 2 RFB,AFD,CLUSTER 3,131,Sofia,sett579,exact,100,43,,155,"Survey and Planning In Selected Informal Setlements In West Pokot, Trans nzoia, Bungoma, Homa Bay County Cluster 3 Phase I Lot 5",MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,37,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,66,0,0,0,3.36,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Homa Bay,,Rusinga,Phase 2 Lot 2 RFB,Phase 2 Lot 2 RFB,AFD,CLUSTER 3,124,Litare Rusinga settlement,sett114,fuzzy,108,43,,155,"Survey and Planning In Selected Informal Setlements In West Pokot, Trans nzoia, Bungoma, Homa Bay County Cluster 3 Phase I Lot 5",MLHUD/KISIP/CS/TBD,settlement_project_location,130,552,,,,,0,0,0,0,0.708,0,0,0,1,0,2,0,71,0,0,0,3.052,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Homa Bay,,Nyandiwa,Phase 2 Lot 2 RFB,Phase 2 Lot 2 RFB,AFD,CLUSTER 3,517,Nyandiwa ,sett588,exact,100,43,,155,"Survey and Planning In Selected Informal Setlements In West Pokot, Trans nzoia, Bungoma, Homa Bay County Cluster 3 Phase I Lot 5",MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,37,,,,,,0,0,0,0,0,0,0,0,0,0,3,0,90,0,1,0,4.97,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Homa Bay,,Rusinga,Phase 2 RFQ,Phase 2 Lot 2 RFB,IDA,CLUSTER 3,124,Litare Rusinga settlement,sett114,fuzzy,108,43,,155,"Survey and Planning In Selected Informal Setlements In West Pokot, Trans nzoia, Bungoma, Homa Bay County Cluster 3 Phase I Lot 5",MLHUD/KISIP/CS/TBD,settlement_project_location,130,552,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,contract resolved: Phase 2 Lot 2 RFB
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Homa Bay,,Makongeni,Phase 2 RFQ,Phase 2 Lot 2 RFB,IDA,CLUSTER 3,1714,Makongeni ,71So8vJt6,exact,100,43,,155,"Survey and Planning In Selected Informal Setlements In West Pokot, Trans nzoia, Bungoma, Homa Bay County Cluster 3 Phase I Lot 5",MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,37,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,contract resolved: Phase 2 Lot 2 RFB; no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Homa Bay,,Nyandiwa,Phase 2 RFQ,Phase 2 Lot 2 RFB,IDA,CLUSTER 3,517,Nyandiwa ,sett588,exact,100,43,,155,"Survey and Planning In Selected Informal Setlements In West Pokot, Trans nzoia, Bungoma, Homa Bay County Cluster 3 Phase I Lot 5",MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,37,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,contract resolved: Phase 2 Lot 2 RFB; no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Homa Bay,,1000 Street,Phase 2 RFQ,Phase 2 Lot 2 RFB,IDA,CLUSTER 3,648,A Thousand street ,sett742,fuzzy,79,43,,155,"Survey and Planning In Selected Informal Setlements In West Pokot, Trans nzoia, Bungoma, Homa Bay County Cluster 3 Phase I Lot 5",MLHUD/KISIP/CS/TBD,lot_cluster_fuzzy,37,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,contract resolved: Phase 2 Lot 2 RFB; no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Nandi,,Mosoriot,Phase 2 RFB,Phase 2 RFB,IDA,CLUSTER 3,225,Mosoriot,sett234,exact,100,29,,57,Infrastructure upgrading  In Nandi,KE-NANDI COUNTY-400757-CW-RFB,county_infra_unique,90,,,,,,2.4,2.4,3.9,3.9,0,0,0,0,1,1,2,2,32,0,0,0,3.5,3.5,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Nandi,,Mosoriot,Phase 2 RFQ,Phase 2 RFQ,IDA,CLUSTER 3,225,Mosoriot,sett234,exact,100,29,,57,Infrastructure upgrading  In Nandi,KE-NANDI COUNTY-400757-CW-RFB,county_infra_unique,90,,,,,,0,0,0,0,0,0,0,0,0,0,3,3,0,0,35,35,0,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Nyamira,,Keroka Block 'B',Phase 2 RFB,Phase 2 RFB,IDA,CLUSTER 3,842,Keroka block B,1iKA8mUjez2nviZrUQ93kF,exact,100,46,,56,Infrastructure upgrading  In Nyamira ,KE-NYAMIRA COUNTY-401162-CW-RFB,county_infra_unique,90,,,,,,1.515,1.515,2.3,1.68,0.93,0,63,0,1,1,2,0,0,0,2,0,2.3,1.5,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Nyamira,,Keroka Block 'B',Phase 2 RFQ,Phase 2 RFQ,IDA,CLUSTER 3,842,Keroka block B,1iKA8mUjez2nviZrUQ93kF,exact,100,46,,56,Infrastructure upgrading  In Nyamira ,KE-NYAMIRA COUNTY-401162-CW-RFB,county_infra_unique,90,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,25,19,2,0,0,0,0,0,0,0,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,no project_location link
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Uasin Gishu,,Maili Nne,Phase 2 RFB,Phase 2 RFB,IDA,CLUSTER 3,58,Maili Nne,settment_69,exact,100,27,,53,Infrastructure upgrading  In Uasin Gishu  ,KE-UASIN GISHU COUNTY-397277-CW-RFB,settlement_project_location,130,306,,,,,3.88,3.88,5.918,5.918,0,0,0,0,0,0,1,0,0,0,0,0,5.918,5.918,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Uasin Gishu,,Mwanzo,Phase 2 RFB,Phase 2 RFB,IDA,CLUSTER 3,266,Mwanzo Site & Service,sett282,fuzzy,108,27,,53,Infrastructure upgrading  In Uasin Gishu  ,KE-UASIN GISHU COUNTY-397277-CW-RFB,settlement_project_location,130,305,,,,,3.5,3.5,6.7,6.7,0,0,0,0,1,1,1,1,0,0,0,0,6.7,6.7,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Uasin Gishu,,Kipkaren,Phase 2 RFB,Phase 2 RFB,IDA,CLUSTER 3,264,Kipkaren  Site & Service,sett280,fuzzy,108,27,,53,Infrastructure upgrading  In Uasin Gishu  ,KE-UASIN GISHU COUNTY-397277-CW-RFB,settlement_project_location,130,307,,,,,2.55,2.55,4.451,4.451,0,0,0,0,2,2,3,3,0,,0,0,4.451,4.451,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Uasin Gishu,,Shauri,Phase 2 RFB,Phase 2 RFB,IDA,CLUSTER 3,685,Shauri Moyo,sett782,fuzzy,108,27,,53,Infrastructure upgrading  In Uasin Gishu  ,KE-UASIN GISHU COUNTY-397277-CW-RFB,settlement_project_location,130,308,,,,,1.23,1.23,1.56,1.56,0,0,0,0,1,1,0,0,30,26,0,0,1.56,1.56,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Uasin Gishu,,Segero,Phase 2 RFB,Phase 2 RFB,IDA,CLUSTER 3,862,Segero,wqJzTJQgT939BtPHVA7GRf,exact,100,27,,53,Infrastructure upgrading  In Uasin Gishu  ,KE-UASIN GISHU COUNTY-397277-CW-RFB,settlement_project_location,130,309,,,,,0.97,0.97,1.532,1.94,0,0,0,0,0,0,0,0,40,25,0,0,1.6,1.6,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Uasin Gishu,,KK,Phase 2 RFB,Phase 2 RFB,IDA,CLUSTER 3,1485,KK,DypnkUqZ8,exact,100,27,,53,Infrastructure upgrading  In Uasin Gishu  ,KE-UASIN GISHU COUNTY-397277-CW-RFB,settlement_project_location,130,742,,,,,0.39,0.39,0.776,0.78,0,0,0,0,1,0,0,1,0,14,0,0,0.66,0.66,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Uasin Gishu,,Kasarani,Phase 2 RFB,Phase 2 RFB,IDA,CLUSTER 3,864,Kasarani ,dNW1GDaf21eqhp3bMj8ykF,exact,100,27,,53,Infrastructure upgrading  In Uasin Gishu  ,KE-UASIN GISHU COUNTY-397277-CW-RFB,settlement_project_location,130,741,,,,,0.8,0.8,1.6,1.6,0,0,0,0,0,0,0,0,0,14,0,0,1.6,1.6,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Uasin Gishu,,Maili Nne,Phase 2 RFQ,Phase 2 RFQ,IDA,CLUSTER 3,58,Maili Nne,settment_69,exact,100,27,,53,Infrastructure upgrading  In Uasin Gishu  ,KE-UASIN GISHU COUNTY-397277-CW-RFB,settlement_project_location,130,306,,,,,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Uasin Gishu,,Mwanzo,Phase 2 RFQ,Phase 2 RFQ,IDA,CLUSTER 3,266,Mwanzo Site & Service,sett282,fuzzy,108,27,,53,Infrastructure upgrading  In Uasin Gishu  ,KE-UASIN GISHU COUNTY-397277-CW-RFB,settlement_project_location,130,305,,,,,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
pdo,PDO Tracking Matrix  29-05-2026 NPCT.xlsx,CLUSTER 3,,Uasin Gishu,,Kipkaren,Phase 2 RFQ,Phase 2 RFQ,IDA,CLUSTER 3,264,Kipkaren  Site & Service,sett280,fuzzy,108,27,,53,Infrastructure upgrading  In Uasin Gishu  ,KE-UASIN GISHU COUNTY-397277-CW-RFB,settlement_project_location,130,307,,,,,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,,,,,,Access roads,Constructed,AC15,Storm water drainage,Constructed,AC23,Water reticulation pipes,Constructed,AC42,Household water connections,Installed,AC14,Ablution blocks,Constructed,,Floodlights,Installed,AC20,Street lights and power connections,Constructed,AC21,Markets and commercial facilities,Constructed,,Sewer lines,Installed,AC25,Water kiosks,Installed,,Footpaths,Constructed,AC17,Y,
